OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
13892,2006,CA,USF,LPF,PERKINS,00001113,2006-06-19,2006-07-20,1,MCPherson Fire caused by lightning.  PerkinswascausedbyHuman/Powerline.,14988,14922.99316,7,1,00000012,45472.81288,60391211.57
13893,2006,CA,CDF,TCU,HORSESHOE,00007893,2006-08-29,2006-08-29,2,Costs derived from ARC,53,53.1608963,1,1,00000645,2266.12123,215134.5131
13894,2006,CA,CDF,TCU,MILTON,00008633,2006-09-20,2006-09-21,14,No cost info available for this fire,240,228.2241974,1,1,00000731,5583.366224,923590.5309
13895,2006,CA,CDF,TCU,STINSON,00010473,2006-11-16,2006-11-17,5,Costs derived from ARC,51,51.52576828,1,1,00000883,2837.73198,208517.3864
13896,2006,CA,CDF,TCU,WARNERVILLE,00003986,2006-05-15,2006-05-15,2,No cost info available for this fire,38,40.69862747,2,1,00000245,2486.375455,164701.4999
13897,2006,CA,CDF,LMU,CREEK INCIDENT,00002968,2006-07-18,2006-07-18,1,,1611.57,1611.617432,1,1,00000191,15234.11288,6521984.225
13898,2006,CA,CDF,LMU,HONEY INCIDENT,00003707,2006-08-24,2006-08-24,10,VEHICLE FIRE THAT STARTED SEVERAL VEGETATION FIRES,207,209.4516907,1,1,00000278,14432.59518,847620.904
13899,2006,CA,CDF,LMU,CHENEY INCIDENT,00002371,2006-06-28,2006-06-29,1,TWO LIGHTNING FIRES THAT BURNED TOGETHER,646,646.6790161,1,1,00000047,8375.593783,2617017.016
13900,2006,CA,CDF,LMU,LGT #25 (2-7),00002434,2006-06-27,2006-07-04,1,,136,126.5149612,1,1,00000076,5749.267097,511987.894
13901,2006,CA,CDF,MVU,CAMINO,00001255,2006-02-09,2006-02-09,14,,10,2.787561655,6,1,00000158,462.4321615,11280.86202
13902,2006,CA,CDF,MVU,BORDER 15,00006455,2006-07-15,2006-07-15,19,,17,19.73610878,1,1,00000655,1389.113004,79869.20034
13903,2006,CA,CDF,MVU,BORDER 16,00006638,2006-07-20,2006-07-21,14,,490,317.0877991,1,1,00000684,8069.990731,1283208.739
13904,2006,CA,CDF,MVU,67,00007443,2006-08-11,2006-08-11,10,,37,43.39456558,6,1,00000761,1792.56276,175611.5785
13905,2006,CA,CDF,MVU,BORDER 30,00011402,2006-12-05,2006-12-06,14,,50,63.24061966,1,1,00001200,2849.927206,255925.7016
13906,2006,CA,CDF,MVU,GUNN 2,00002025,2006-03-05,2006-03-05,9,,12,6.948446751,1,1,00000269,796.315259,28119.36551
13907,2006,CA,CDF,MVU,COTTONWOOD,00003882,2006-05-03,2006-05-04,5,,24,24.63930702,1,1,00000392,1706.16879,99711.73593
13908,1995,CA,CDF,MVU,SACRED MTN. #5,00000000,1995-08-12,,14,,,183.1608429,,1,000053.0,3449.009461,741225.6452
13909,1995,CA,CDF,MVU,TECATE,00008809,1995-11-28,,4,,,974.9422607,,1,00001266,15408.1247,3945451.254
13910,1995,CA,CDF,MVU,SYCAMORE,00000000,1995-08-29,,14,,,9432.495117,,1,000055.0,53344.9546,38171952.54
13911,1995,CA,CDF,RRU, ,00046828,1995-09-23,,7,,,178.6972504,,1,00001602,3365.59335,723162.1181
13912,1995,CA,USF,BDF, ,00000000,,,14,,,60.21334076,,1,00000000,1875.828931,243674.7496
13913,1995,CA,USF,BDF,OVERTURE,00000000,1995-07-31,1995-08-01,9,,40,32.73008728,8,1,00000094,1393.803031,132453.9684
13914,1995,CA,CDF,RRU,HWY 91,00006552,,,14,,,176.5598602,,1,00000000,4553.744609,714512.4186
13915,1995,CA,CDF,RRU,ELM,00042674,1995-08-31,,9,,,347.5177917,,1,00001422,5751.61781,1406354.585
13916,1995,CA,CDF,RRU,SEATON,00002120,,,14,,,127.1663742,,1,00000000,3948.379426,514624.048
13917,1986,CA,USF,ANF,TECALOTE,,1986-07-20,1986-07-25,4,,3900,3986.862793,8,,00000046,26640.95408,16134261.01
13918,1994,CA,USF,ANF,SCOUT,,1994-06-25,1994-06-30,4,,3020,3487.830811,8,,00000065,20168.92183,14114750.9
13919,2000,CA,CDF,SKU,CORP #14,00002863,2000-08-09,,6,,,27.30938148,,1,00000000,2636.160983,110517.1457
13920,2000,CA,CDF,SKU,CORP #13,00002574,2000-07-26,,6,,,813.3008423,,1,00000000,8927.61165,3291311.785
13921,2000,CA,CDF,SKU,CORP #12,00002557,2000-07-25,,6,,,11.6309824,,1,00000000,1051.259587,47068.91594
13922,2000,CA,CDF,SKU,CANAL,00002549,2000-07-25,,7,,,1.780206203,,1,00000000,317.6836128,7204.23895
13923,2000,CA,CDF,SKU,ANDERSON 2,00002360,2000-07-12,,5,,,29.40894318,,1,00000000,1570.520353,119013.7695
13924,2000,CA,CDF,SKU,ANDERSON,00001776,2000-06-05,,9,,,38.66870117,,1,00000000,1895.84975,156486.6747
13925,2000,CA,CDF,SKU,ADOBE,00002118,2000-06-29,,1,,,18.55185509,,1,00000000,1602.575378,75076.69505
13926,2000,CA,USF,SRF,WINDY,00000000,2000-07-27,2000-08-01,9,,70,70.08989716,8,1,00000058,2368.608266,283643.755
13927,2000,CA,USF,SRF,JOURNEY,00000000,2000-10-07,2000-10-13,7,,990,1010.050415,8,1,00000102,12013.94772,4087529.121
13928,2000,CA,CDF,TGU,PAYNE,00004982,2000-10-25,,11,,,137.3724823,,1,00000179,5592.749273,555926.7224
13929,2000,CA,CDF,TGU,LOURENCE,00004315,2000-09-23,,7,,,304.6091003,,1,00000161,5490.200865,1232709.351
13930,2000,CA,USF,SQF,MANTER,00000000,2000-07-22,2000-09-06,9,,75000,79223.42969,8,1,00000025,127094.3929,320605839.9
13931,2000,CA,CCO,KRN,KING,00000000,2000-08-01,,1,,,5105.894043,,1,00034041,31448.44518,20662820.79
13932,2000,CA,CDF,BEU,NORTH FORK,00002783,2000-09-03,,2,,,1735.932861,,1,00000000,14681.27818,7025071.078
13933,2000,CA,USF,CNF,WHITING,00000999,2000-06-19,2000-06-19,7,,11,11.41293335,8,1,00000029,912.4617527,46186.50241
13934,2000,CA,USF,CNF,CORTE,00002079,2000-09-19,2000-09-21,2,,19,18.9236908,8,1,00000076,1339.082633,76581.46287
13935,2000,CA,USF,CNF,MAINSTREET,00001703,2000-08-20,2000-08-20,9,,10,18.29589653,8,1,00000056,1004.968639,74040.86829
13936,2000,CA,CDF,FKU,FIVE,00007436,2000-07-18,,3,,,47.0916748,,1,00000153,2167.176021,190573.2392
13937,2000,CA,CCO,KRN,FIVE DOGS,00000000,2000-06-13,,11,,,324.3515015,,1,00000000,4902.128873,1312603.977
13938,2000,CA,CCO,KRN,46,00000000,2000-07-27,,10,,,714.6046753,,1,00000000,9938.223224,2891902.401
13939,2000,CA,CCO,KRN,PEAK,00000000,2000-08-02,,1,,,1054.642578,,1,00000000,10909.16679,4267987.104
13940,1993,CA,USF,SRF, ,00000000,1993-11-26,1993-11-27,5,,307,305.7002869,8,1,00000063,3947.881027,1237125.187
13941,1999,CA,USF,MDF,BELL WEST,00000000,1999-05-22,1999-05-26,9,,377,1440.755249,8,1,00000005,15973.77681,5830529.694
13942,1999,CA,USF,SHF,REPTILE,00000000,1999-08-23,1999-10-05,1,,1674,1667.85498,8,1,00000130,14272.95324,6749569.595
13943,1999,CA,USF,SHF,HIGH,00000000,1999-08-23,1999-10-05,1,,3085,3084.816406,8,1,00000110,21017.78508,12483809.21
13944,2000,CA,USF,MDF,RUSH,00000000,2000-07-25,2000-07-25,8,,16,13.67638969,8,1,00000029,1226.188198,55346.38531
13945,2000,CA,USF,MDF,POINT,00000000,2000-08-05,2000-08-06,9,,22,22.27248383,8,1,00000040,1530.742072,90133.54155
13946,2000,CA,USF,SQF,SALMON,00000000,2000-07-03,2000-07-06,9,,56,35.51438904,8,1,00000017,2740.176563,143721.6272
13947,2000,CA,USF,SQF,HILLSIDE,00000000,2000-06-30,2000-07-01,8,,77,73.02983856,8,1,00000015,2184.897762,295541.2755
13948,2000,CA,USF,SQF,SARGENT,00000000,2000-07-03,2000-07-03,2,,74,74.25986481,8,1,00000044,2129.520018,300518.9964
13949,2000,CA,USF,INF,AZUSA,00000000,2000-05-29,2000-06-01,4,,740,700.4915771,8,1,00000006,12751.6108,2834788.859
13950,2000,CA,USF,SNF,SAVAGES,00000000,2000-08-24,2000-08-28,9,,82,81.69133759,8,1,00000090,3055.905906,330593.1047
13951,2000,CA,USF,SNF,POISON,00000000,2000-07-28,2000-07-31,9,,50,39.27180099,8,1,00000052,1713.825623,158927.3339
13952,2002,CA,USF,TMU,KIVA,00000000,2002-11-16,2002-11-18,5,,43,62.58100891,2,1,00000052,3299.615069,253256.3587
13953,2002,CA,USF,TMU,SHOWERS,00000000,2002-08-19,2002-08-25,9,,294,288.6086731,2,1,00000043,5749.512318,1167957.816
13954,2002,CA,USF,SNF,ROCK CREEK 2,00000000,2002-11-25,2002-12-01,5,,378,402.4950256,2,1,00000090,7706.846771,1628839.545
13955,2002,CA,USF,KNF,FORKS,00000000,2002-06-09,2002-06-10,5,,1301,1388.166748,8,1,00000011,11555.0712,5617711.62
13956,2002,CA,USF,KNF,RAINBOW,00000000,2002-07-22,2002-07-23,1,,127,126.8800354,8,1,00000055,4094.787579,513465.2881
13957,2002,CA,USF,KNF,SEVEN-MILE,00000000,2002-09-07,2002-09-09,9,,36,35.58781433,8,1,00000068,2061.555112,144018.7731
13958,1995,CA,CDF,RRU,BENTON,00036811,1995-07-30,,7,,,399.1980896,,1,00001129,5291.500909,1615497.366
13959,1995,CA,CDF,RRU,COYOTE 1,00006814,,,14,,,238.1237183,,1,00000000,5186.444362,963652.4928
13960,1995,CA,CDF,RRU,ROSA,00009796,,,14,,,126.866951,,1,00000000,2949.375698,513412.3361
13961,1995,CA,CDF,RRU,WARREN,00000493,,,14,,,225.0492401,,1,00000000,6430.873038,910741.9808
13962,1995,CA,CCO,LAC,LANCASTER FIRE,00000000,1995-07-02,,14,,,359.5724487,,1,00000000,9102.619116,1455138.054
13963,1995,CA,USF,SQF, ,00000000,1995-09-07,,9,,,33.84251404,,1,00000071,1473.892108,136955.7911
13964,1995,CA,USF,SQF,BLACK,00000000,1995-07-22,1995-07-23,9,,64,56.50135803,8,1,00000038,1833.974354,228652.8788
13965,1995,CA,USF,SQF,ERSKINE,00000000,1995-09-15,1995-09-16,9,,60,76.26488495,8,1,00000075,2499.45364,308633.0345
13966,1995,CA,USF,SQF, ,00000000,,,9,,,881.2746582,,1,00000095,9548.38236,3566391.919
13967,1995,CA,USF,SQF, ,00000000,,,1,,,2.508410454,,1,00000035,415.8163614,10151.17662
13968,1995,CA,CDF,MMU,NEES,00006314,1995-05-08,,14,,,1829.326904,,1,00000121,13637.64186,7403023.285
13969,1995,CA,CDF,MMU,PACHECO,00010807,,,14,,,219.5948944,,1,00000304,4644.402273,888669.0146
13970,1995,CA,CDF,MMU,URRUTIA,00014942,,,14,,,251.1475372,,1,00012173,5215.686229,1016358.042
13971,1995,CA,USF,CNF, ,00000000,,,14,,,94.93942261,,1,00000011,2545.368357,384206.2189
13972,1995,CA,CDF,LMU,SHAFFER FIRE,00000000,1995-07-21,,14,,,274.8320618,,1,00000000,6153.216739,1112205.849
13973,1995,CA,CDF,LNU,EIGHTY EIGHT FIRE,00004028,,,14,,,457.9708862,,1,00000246,6756.65012,1853342.436
13974,1995,CA,CDF,LNU,PRIEST FIRE,00004899,,,14,,,5112.608398,,1,00000341,23836.82725,20689991.61
13975,1995,NV,USF,TOI, ,00000000,1995-10-31,,4,,,45.81046677,,1,00000051,3097.827279,185388.376
13976,1995,CA,CDF,MEU,GUNTLEY,00000000,1995-10-05,,14,,,5186.787598,,1,00000311,27272.53528,20990185.18
13977,1995,CA,CDF,MEU,SKULL,00000000,1995-10-02,,14,,,188.3388672,,1,00000304,3951.730513,762180.3372
13978,1995,CA,CDF,MEU,BROOKTRAILS #2,00000000,1995-07-05,,14,,,692.9614258,,1,00000004,9624.526061,2804315.446
13979,1995,CA,USF,MDF,LOST,00000000,1995-09-16,1995-10-07,1,,110,127.3312836,8,1,00000065,2872.770116,515291.4187
13980,1995,CA,CCO,MRN,VISION,00001481,1995-10-03,,14,,,11794.36523,,1,00000032,37419.39158,47730101.73
13981,1995,CA,CDF,TUU,YOKOHL,00005878,1995-08-05,,14,,,828.3670654,,1,00000069,7240.51,3352282.552
13982,1995,CA,CDF,FKU,PYRAMID,00038648,1995-09-08,,7,,,397.2837219,,1,00000186,7176.689994,1607750.138
13983,1995,CA,CDF,FKU,SILAXO,00038837,1995-09-09,,3,,,542.5913696,,1,00000187,7908.023218,2195789.275
13984,1995,CA,CDF,SLU,BALD MTN. ESCAPE,00000000,,,14,,,2971.95459,,1,00000000,16129.86071,12027073.07
13985,2006,CA,BLM,CDD,KINGSTON 4,0000CWU9,2006-07-06,2006-07-08,1, ,25,24.56220245,2,1,00006662,1450.985735,99399.70639
13986,2006,CA,BLM,BBD,BECK,00162110,2006-07-11,2006-07-11,9,,1669.5,1668.106812,1,1,0000CX4M,17409.94402,6750588.631
13987,1996,CA,CDF,MVU,OTAY #121,00002781,1996-04-29,,4,,,702.8989258,,1,00000412,7998.15195,2844531.017
13988,1996,CA,CDF,MVU,OTAY #28,00002368,1996-04-15,,2,,,811.0831299,,1,00000273,7251.360263,3282337.034
13989,1996,CA,CDF,MVU,OTAY #268,00005431,1996-07-23,,9,,,417.2055359,,1,00001052,6881.819976,1688370.889
13990,1996,CA,CDF,MVU,OTAY #19,00000000,1996-04-07,,14,,,258.5028992,,1,000067.0,5783.133948,1046124.113
13991,1996,CA,CDF,MVU,OTAY #245,00004549,1996-06-25,,4,,,125.8382492,,1,00000843,3857.425823,509249.3254
13992,1996,CA,CDF,RRU, ,00049565,1996-09-30,,14,,,415.6278381,,1,00001860,5397.582058,1681986.184
13993,1996,CA,USF,BDF, ,00000000,,,14,,,356.308136,,1,00000000,5177.575845,1441927.909
13994,1996,CA,USF,BDF,REED,00000000,1996-05-14,1996-05-15,2,,33,33.44480515,8,1,00000039,1630.411987,135346.3319
13995,1996,CA,CDF,RRU,DRIP,00027836,1996-06-02,,9,,,1083.786499,,1,00000855,15779.88786,4385928.192
13996,1996,CA,CDF,RRU,CENTER,00027794,1996-06-07,,14,,,83.59404755,,1,00000000,3651.364086,338293.116
13997,1996,CA,CDF,RRU,CIRCLE,00032938,1996-06-29,,2,,,1026.799194,,1,00001102,13585.29931,4155308.964
13998,1996,CA,CDF,RRU,CREAG,00027888,1996-06-02,,8,,,164.4017792,,1,00000858,4023.0168,665310.4182
13999,1996,CA,CDF,RRU,JACKRABBIT,00031877,1996-06-23,,2,,,362.1758118,,1,00001040,6122.805384,1465673.523
14000,1996,CA,CDF,RRU,NEWPORT,00029486,1996-06-10,,2,,,288.6266785,,1,00000920,4369.420869,1168030.778
14001,1996,CA,CDF,RRU,PARAMONT,00027626,1996-06-01,,8,,,501.7139893,,1,00000838,6498.908373,2030364.484
14002,2004,CA,CDF,MMU,152,00007489,2004-05-01,2004-05-01,2,,60,12.81753922,6,1,00000110,1317.220169,51870.74062
14003,2004,CA,CDF,SNF,PETERSON,00008548,2004-07-12,,14,,67.64,67.63389587,8,1,00008548,2332.745287,273704.6588
14004,2004,CA,USF,ANF,INTERSTATE,00000000,2004-06-25,2004-06-26,2,,375,374.026947,8,1,00000066,5173.674529,1513633.411
14005,2004,CA,USF,ANF,EAST,00000000,2004-08-07,2004-08-11,2,,1330,1336.937622,8,1,00000113,13272.50079,5410394.434
14006,2004,CA,USF,ANF,PARADISE,00000000,2004-08-28,2004-08-28,9,,38,36.90484619,8,1,00000141,1813.037935,149348.618
14007,2004,CA,USF,ANF,SPRING,00000000,2004-08-09,2004-08-09,2,,87,70.40874481,8,1,00000117,2392.150837,284934.082
14008,2006,CA,BLM,CDD,GOLF,0000C3DU,2006-08-08,2006-08-11,7, ,763,774.4990845,2,1,0000C3DU,7414.573234,3134286.556
14009,2006,CA,BLM,CDD,BONNY,0000CM8L,2006-06-01,2006-06-03,14, ,38,35.43719101,1,1,0000CM8L,2250.704174,143409.2192
14010,2006,CA,BLM,CDD,CAMP 2,00009197,2006-09-23,2006-09-25,7,Threat to BLM,40,41.66774368,1,1,0000C60Q,1788.30962,168623.38
14011,2004,CA,USF,ANF,FISHER,00000000,2004-08-30,2004-08-30,9,,15,13.47634029,8,1,00000142,1245.366668,54536.81601
14012,2004,CA,USF,ANF,ELIZABETH,00000000,2004-08-10,2004-08-10,9,,15,14.31681538,8,1,00000119,945.7706789,57938.09769
14013,2004,CA,USF,ANF,VISITOR,00000000,2004-09-16,2004-09-16,2,,120,120.7702179,8,1,00000163,3207.605075,488739.7331
14014,2004,CA,DOD,AFV,TOD,00000138,2004-08-18,2004-08-18,14,,3,3.129925489,1,1,00001328,539.0503793,12666.35954
14015,2004,CA,DOD,AFV,UMBRA,00001325,2004-08-17,2004-08-17,14,,0.25,0.244481385,1,1,00001325,138.5732645,989.3810427
14016,2004,CA,DOD,AFV,FIREFIGHTER,00001131,2004-06-24,2004-06-24,2,,1,1.032973647,1,1,00001131,298.1942396,4180.295842
14017,2003,CA,DOD,AFV,UMBRA,00000000,2002-02-21,2002-02-21,11,,3,2.77828002,1,1,00000000,559.6616373,11243.30039
14018,2002,CA,DOD,AFV,TREATMENT,00000091,2002-02-21,2002-02-21,11,,0.89,0.893927455,1,1,00000091,317.3942794,3617.596011
14019,1999,CA,DOD,AFV,SLC-3,00000701,1999-12-18,1999-12-18,9,,15,23.54453468,4,1,00000701,1535.871211,95281.34772
14020,1999,CA,DOD,AFV,CDT,00000860,1999-12-22,1999-12-22,11,,1,0.697859228,4,1,00000860,263.7812721,2824.136123
14021,1980,CA,USF,SRF,FOX,00000000,1980-09-06,1980-09-08,2,,32,29.87115479,8,1,00000045,1234.078796,120884.2729
14022,1998,CA,USF,ANF,FRANKISH,00000000,1998-08-31,1998-09-02,1,,50,22.89223289,8,1,00000150,1401.754179,92641.58319
14023,1995,CA,USF,ANF,SHINN,00000000,1995-10-29,1995-10-29,7,,5,13.69441128,8,1,00000185,1086.643934,55419.31465
14024,1997,CA,USF,ANF,LODI,00000000,1997-09-21,1997-09-21,7,,50,36.68084717,8,1,00000220,1532.932582,148442.1242
14025,1996,CA,USF,ANF,EL DORADO,00000000,1996-06-30,1996-07-02,4,,150,91.81148529,8,1,00000110,2692.685898,371547.9068
14026,1999,CA,USF,ANF,LATE,00000000,1999-08-13,1999-08-14,9,,25,16.29665565,8,1,00000198,1414.082367,65950.22719
14027,1996,CA,USF,ANF,CREEK,00000000,1996-08-04,1996-08-04,4,,20,14.90571308,8,1,00000176,912.8938254,60321.28047
14028,1997,CA,USF,ANF,SOLEDAD,00000000,1997-07-20,1997-07-21,1,,89,44.30153656,8,1,00000157,1551.522808,179281.9586
14029,1999,CA,USF,TOI, ,00000000,1999-10-10,,9,,13,12.78383732,8,1,00000000,1214.982311,51734.35584
14030,1999,CA,USF,LNF,LAKE,00000000,1999-06-29,1999-07-15,6,,15,11.52390289,8,1,00000017,1013.766867,46635.58006
14031,1999,CA,USF,LNF,BALD,00000000,1999-08-07,1999-08-08,1,,10,4.498664856,8,1,00000039,649.5491666,18205.45167
14032,1997,CA,USF,LNF,MOUNTAIN,00000000,1997-07-28,1997-07-28,1,,140,29.98018837,8,1,00000032,1469.63766,121325.5157
14033,2001,CA,USF,INF,CRATER,00000000,2001-08-11,2001-08-14,1,,5570,5589.92627,8,1,00000063,34705.96337,22621629.67
14034,2002,CA,USF,ANF,SUSANNA FIRE,00000000,2002-06-03,2002-06-10,4,,125,73.18828583,6,1,00000066,3116.938491,296182.4932
14035,2001,CA,USF,ENF,STAR,00012745,2001-08-25,2001-09-22,9,,16761,16464.60156,8,1,00000074,67104.02573,66629877.95
14036,2002,CA,USF,SQF,BOREL,00000000,2002-06-15,2002-06-18,9,,3430,3417.899414,6,1,00000024,26356.38941,13831748.3
14037,2002,CA,USF,TMU,GONDOLA,00000000,2002-07-03,2002-07-10,3,,673,642.9952393,2,1,00000012,12844.53145,2602109.314
14038,2002,CA,USF,TMU,PIONEER 2,00000000,2002-11-07,2002-11-07,9,,24,23.49194145,2,1,00000050,4248.612951,95068.51106
14039,1991,CA,USF,PNF, ,00000000,1991-01-20,1991-01-23,5,,25,31.48530769,8,1,00000005,1534.197274,127416.5185
14040,1991,CA,USF,PNF,MOSQUITO,00000000,1991-01-20,1991-01-23,9,,116,83.93256378,8,1,00000003,2847.813809,339663.0358
14041,1991,CA,USF,PNF,STRAWBERRY,00000000,1991-02-24,1991-02-24,2,,15,11.85104847,8,1,00000009,943.4771536,47959.49049
14042,1921,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Saugus, 4N 16W-34,Pico Cyn,N W Newhall-AFA 1911-1930 Saugus map 1:256*",514,513.6904907,,1,00000000,5531.062721,2078831.632
14043,1921,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Saugus, 4N 13W-2,bet.Acton & Parker Mtn.-AFA 1911-1930 Saugus map 1:2*",284,284.0798035,,1,00000000,3899.488065,1149630.138
14044,1920,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Saugus, 4N 14W-20,21,S of Soledad jn Bear Cyns-AFA 1911-1930 Saugus m*",60,254.4165649,,1,00000000,4306.335765,1029587.283
14045,1921,CA,USF,ANF,RAVENNA,00000000,,,14,"S.Imsand, Saugus, 4N 13W-16, 1 mi.W digitized #1387-AFA 1911-30 Saugus+T maps 1*",300,182.2619629,,1,00000000,3223.203651,737587.9988
14046,1920,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Saugus, 5N 17W-31,forks Sta.FeliciaCyn.-AFA 1911-1930 Saugus map 1:25*",144,143.7906342,,1,00000000,2942.002974,581900.0559
14047,1923,CA,USF,ANF,MAGAZINE CANYON,00000000,1923-12-09,,14,"S.Imsand, Tujunga, 3N 15W-19+3N16W-24,S end San Fer'o Pass-AFA 1911-1930 Angele*",340,162.0936127,,1,00000000,3025.78245,655969.5695
14048,1924,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Tujunga, 3N 15W-24,25,LoopCyn SW side-AFA 1911-1930 Angeles map 1:950*",220,199.0019684,,1,00000000,4065.963879,805332.4074
14049,1923,CA,USF,ANF,CITY,00000000,1923-06-10,,14,"S.Imsand, Tujunga, 3N 15W-36,S end Lime Kiln Canyon-AFA 1911-1930 Angeles map 1*",30,39.8190155,,1,00000000,1518.092247,161141.8441
14050,1924,CA,USF,ANF,KAGEL CANYON,00000000,1924-01-11,,14,"S.Imsand, Tujunga, 3N 14W-29, bet.Kagel & Merrick Cyns-AFA 1911-1930 Angeles ma*",40,52.40835571,,1,00000000,1745.466637,212089.0925
14051,1923,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Tujunga, 2N 14W-1,S side Big Tujunga Wash-AFA 1911-1930 Angeles map 1*",17,17.19930458,,1,00000000,970.4990129,69603.11895
14052,1959,CA,USF,ANF,ALAMO,00000000,1959-06-12,,14,"S.Imsand; Saugus, Canada Alamo, N PyramidLk;map 2,1:126720-Angeles Fire Atlas t*",450,75.94215393,,1,00000000,2107.253351,307327.0057
14053,1916,CA,USF,ANF,CHILAO,00000000,1916-06-26,,14,"S.Imsand,Arroyo-West Fork,3N 11W-23,Chilao Creek- AFA 1911-1924Angeles map 1:95*",115,139.3634796,,1,00000000,3041.087118,563983.9921
14054,1999,CA,USF,SHF,BOHEMOTASH,00000000,1999-08-23,1999-09-07,1,,14090,5704.702148,8,1,00000162,30881.88165,23086109.97
14055,1999,CA,USF,SHF,SHEEP #3,00000000,1999-08-23,1999-09-07,1,,650,651.1314697,8,1,00000137,7959.261712,2635035.677
14056,1996,CA,CDF,RRU,PAT,00030936,1996-06-18,,2,,,165.4511414,,1,00000998,3862.634936,669557.0392
14057,1996,CA,CDF,RRU,PECHANGA,00032892,1996-06-29,,14,,,1911.771851,,1,00001093,16064.10325,7736666.048
14058,1996,CA,CDF,RRU,RECHE,00027855,1996-06-02,,2,,,802.7399902,,1,00000856,8491.544158,3248573.429
14059,1996,CA,CDF,RRU,RECHE,00032409,1996-06-26,,2,,,374.6758423,,1,00001065,5698.053398,1516259.345
14060,1996,CA,CDF,RRU,TENAJA,00031303,1996-06-20,,14,,,137.7728882,,1,00000000,3922.311981,557547.1192
14061,1996,CA,CDF,RRU,DOVE,00032935,1996-06-29,,2,,,658.2557983,,1,00001105,8685.859096,2663866.731
14062,1996,CA,CDF,RRU,KITCHING,00032945,1996-06-30,,2,,,1256.397095,,1,00001103,12127.91028,5084458.886
14063,1996,CA,CDF,RRU,MADERO,00036713,1996-07-19,,2,,,92.53697205,,1,00001299,2832.925762,374483.8279
14064,1996,CA,CDF,RRU,OAK,00038642,1996-07-29,,14,,,110.1536026,,1,00000000,3356.626265,445775.8267
14065,1996,CA,CDF,RRU,TRAMWAY,00032386,1996-06-26,,14,,,413.8626404,,1,00000000,5458.523798,1674842.692
14066,2003,CA,CDF,AEU,TONZI,00013672,2003-08-18,2003-08-18,10,,99,99.11133575,1,1,00000441,2745.794035,401089.36
14067,2003,CA,CDF,AEU,MARSHAL,00014843,2003-09-04,2003-09-04,10,,126,126.8676224,1,1,00000510,3848.881733,513415.0649
14068,2003,CA,CDF,AEU,CUTTER,00012187,2003-07-25,2003-07-25,10,,102,102.0732422,1,1,00000365,3164.256626,413075.7447
14069,2003,CA,CDF,AEU,SALT,00011407,2003-07-18,2003-07-18,4,,216,216.4391632,7,1,00000306,4073.947702,875898.2216
14070,2003,CA,CDF,BEU,OLD STAGE,00002537,2003-07-15,2003-07-15,8,,37,36.8626709,1,1,00000246,1841.104689,149177.9395
14071,2003,CA,CDF,BEU,NEW IDRIA,00001514,2003-05-18,2003-05-19,9,,632,632.0136108,2,1,00000133,9271.967114,2557668.418
14072,2004,CA,CDF,SHU,VALLEY,00007280,2004-09-08,2004-09-08,7,,1,0.672727823,7,1,00000482,198.4999317,2722.432925
14073,2004,CA,CDF,SHU,LOCUST,00005437,2004-07-17,2004-07-17,7,,30,20.05916786,7,1,00000314,1369.426197,81176.57112
14074,2004,CA,CDF,SHU,LOCUST,00005424,2004-07-25,2004-07-25,7,,4,3.773415327,7,1,00000331,475.5682531,15270.46964
14075,2004,CA,CDF,SHU,LOCUST,00007522,2004-09-15,2004-09-15,7,,,0.252769977,7,1,00000503,185.4163102,1022.923862
14076,2004,CA,CDF,SHU,RHONDA,00007058,2004-09-02,2004-09-02,14,,117,116.6485367,7,1,00000461,3014.878285,472059.8913
14077,2004,CA,CDF,SHU,OAK,00005415,2004-07-16,2004-07-16,9,,15,21.04706001,7,1,00000311,1548.64583,85174.42881
14078,2004,CA,CDF,BTU,OREGON,00009671,2004-08-11,2004-08-15,12,,2030,1954.705933,2,1,00000423,13922.74791,7910414.033
14079,2003,CA,CDF,BTU,OREGON,00010601,2003-09-10,2003-09-11,6,,90,163.4827728,2,1,00000461,3612.291339,661591.3278
14080,2003,CA,CDF,BTU,PALERMO,00010757,2003-09-13,2003-09-14,9,,140,298.7747803,2,1,00000472,5177.465589,1209098.666
14081,2001,CA,CDF,BTU,LARKIN,00012231,2001-10-13,2001-10-14,7,,300,256.8742065,2,1,00011118,4815.837344,1039533.059
14082,2004,CA,CDF,NEU,BEALE,00009119,2004-06-03,2004-06-03,11,,300,433.5481873,1,1,00000282,10658.57674,1754507.256
14083,2004,CA,CDF,NEU,ANANDA,00015093,2004-08-28,2004-08-29,14,,35,34.47135544,1,1,00000651,1952.514206,139500.6194
