FID,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,OBJECTID_1,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,Damaged__1
13,14,2007,CA,CDF,MVU,BANNER,00006310,2007-07-01,2007-07-03,14, ,0,95.15129852,7,1,00000000,3492.891093,385063.4789,14,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
14,15,2007,CA,CDF,HUU,CHAMBERS,00003235,2007-07-27,2007-07-29,7, ,55,54.69639969,2,1,00000000,3032.160693,221348.3029,15,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
15,16,2007,CA,CDF,HUU,BROWN,00002877,2007-07-08,2007-07-08,2, ,20,18.73180008,2,1,00000000,1469.312447,75804.7998,16,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
16,17,2007,CA,CDF,HUU,DRIFTWOOD,00004908,2007-10-25,2007-11-05,14, ,70,52.97299957,1,1,00000000,4353.271295,214373.9356,17,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
17,18,2007,CA,CDF,HUU,CAPPEL,00004049,2007-09-05,2007-09-11,14, ,20,12.89410019,1,1,00000000,1604.375528,52180.75749,18,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
18,19,2007,CA,CCO,KRN,MOUNTAIN,00717959,2007-07-19,2007-07-19,14, ,840.56,840.5579834,1,1,00717959,10229.11523,3401618.781,19,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
19,20,2007,CA,CCO,KRN,WHITE,00018055,2007-06-24,2007-06-29,2, ,12432.15,12432.2002,7,1,00718055,42225.31167,50311168.47,20,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
20,21,2007,CA,USF,KRN,WOFFORD,00000000,2007-05-09,2007-05-13,9, ,567,567.4569702,2,1,0713610,7154.99835,2296415.401,21,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
21,22,2007,CA,CCO,LAC,PEARBLOSSOM,00080271,2007-04-12,2007-04-13,14, ,77,77.80280304,8,1,00080271,5171.848182,314856.6501,22,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
22,23,2007,CA,CCO,LAC,ISLAND,00102481,2007-05-10,2007-05-17,14, ,4750,4722.970215,8,1,00102481,30713.9037,19113165.55,23,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
23,24,2007,CA,CCO,LAC,CANYON,00148415,2007-07-07,,14, ,743,743.4799805,0,1,00148415,12308.86695,3008756.592,24,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
24,25,2007,CA,CCO,LAC,FAIRMONT,00193853,2007-09-01,2007-09-08,14, ,211,211.621994,8,1,00193853,4739.285245,856403.6154,25,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
25,26,2007,CA,CDF,FKU,AUBERRY,00009400,2007-08-28,2007-09-03,10, ,150,150.9360046,2,1,00009400,3302.735287,610816.5577,26,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
26,27,2007,CA,CDF,FKU,GATOS,00009688,2007-09-02,2007-09-05,1, ,100,83.05220032,2,1,00009688,2298.988366,336100.3266,27,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
27,28,2007,CA,LRA,MVU,CORONADO HILLS,00010492,2007-10-22,,14, ,0,58.79470062,3,1,00000000,1800.918409,237933.9012,28,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
28,29,2007,CA,CCO,LAC,MEADOW RIDGE,00233523,2007-10-23,2007-10-25,14, ,0,39.10850143,8,1,00233523,3372.749658,158266.3562,29,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
29,30,2007,CA,CDF,MMU,HIGHWAY 41/ RD 209 3,00005998,2007-05-20,,14, ,0,329.0809937,6,1,00000000,5371.204505,1331743.231,30,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
30,31,2007,CA,BLM,MVU,BORDER #34,00009128,2007-09-12,2007-09-16,14, ,0,109.2249985,6,1,00000000,3036.537677,442016.3237,31,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
31,32,2007,CA,LRA,MVU,78 #4,00006655,2007-07-09,2007-07-10,10, ,70,99.97419739,6,1,00000000,3524.306842,404581.3012,32,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
32,33,2007,CA,CDF,MVU,BORDER #25,00006524,2007-07-06,2007-07-07,4, ,50,136.2100067,6,1,00000000,3660.236539,551222.0551,33,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
33,34,2007,CA,CDF,MVU,VUELTA,00005764,2007-06-16,2007-06-18,14, ,120,214.8130035,6,1,00000000,6221.770847,869318.8322,34,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
34,35,2007,CA,CDF,LMU,WILLOW,00003020,2007-07-06,2007-07-17,1,Timber,75,73.36000061,1,2,00000000,3120.049848,296877.4248,35,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
35,36,2007,CA,CDF,LMU,LOOKOUT,00004945,2007-10-02,2007-10-03,5,Grass and Brush Mix,64,64.51180267,1,1,00000000,3350.448084,261070.0491,36,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
36,37,2007,CA,CDF,LMU,PINE,00002692,2007-06-23,2007-07-29,5,Grass and Brush Mix,314,481.7799988,1,1,00000000,5880.539937,1949694.62,37,0,2007,PINE, ,Lassen-Modoc, , , ,6/23/2007,6/23/2007,314,0,314,BG,Debris Burning,3, , , , , , , , ,0,0,3,0
37,38,2007,CA,CDF,LMU,ISLAND,00002269,2007-06-01,2007-06-04,1,"Grass and sagebrush, outside of SRA.",518,517.5629883,1,1,00000000,7971.953495,2094502.879,38,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
38,39,2007,CA,CDF,LNU,HWY 128,00005933,2007-08-14,2007-08-15,14, ,368,508.3510132,6,1,00000000,6142.001763,2057223.929,39,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
39,40,2007,CA,CDF,LNU,PEAK,00004843,2007-07-11,2007-07-11,2, ,60,46.3219986,5,1,00000000,2689.41363,187458.4525,40,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
40,41,2007,CA,CDF,LNU,MOUNTAIN,00004247,2007-06-24,2007-06-27,14, ,45,49.27819824,7,1,00000000,1815.510019,199421.9428,41,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
41,42,2007,CA,CDF,LNU,SPRUCE,00004982,2007-07-15,2007-07-15,11, ,0,129.0110016,5,1,00000000,4042.514373,522089.3765,42,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
42,43,2007,CA,CDF,LNU,BRAYE,00003042,2007-05-18,2007-05-22,14, ,450,636.5300293,6,1,00000000,7055.141053,2575946.261,43,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
43,44,2007,CA,CDF,LNU,ROBINSON,00005400,2007-07-28,2007-07-30,7,Started on Robinson Rancheria,128,121.5479965,1,1,00000000,4377.868463,491888.1963,44,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
44,45,2007,CA,CDF,LNU,WEST,00005195,2007-07-22,2007-07-22,10, ,40,36.99459839,6,1,00000000,2128.279758,149711.867,45,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
45,46,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,2007-05-08,,3,NPS from BARC imagery and air photo interp. Presumed accuracy 30m,0,747.8980103,7,1,00000002,12410.57845,3026637.438,46,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
46,47,2007,CA,LRA,LAC,BARHAM,00000000,2007-03-30,2007-03-31,8,"NPS from BARC, air photo interp. Presumed accuracy 30m. Suppress by LA City?",0,224.3280029,7,1,00000001,5068.36084,907821.7177,47,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
47,48,2007,CA,CCO,VNC,SMALL HIGHWAY,00000000,2007-06-08,2007-06-08,10,"NPS by ground GPS, presumed cause = automobile, suppressed by VTA Co?",0,0.132266,1,1,00000002,113.1549028,535.2614878,48,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
48,49,2007,CA,CCO,VNC,RABBIT HILL,00000000,2007-10-21,2007-10-21,14,VTACO prob suppress. NPS map by recon & airpic interp. Cause unkn. Accuracy 15m,0,16.8409996,7,1,00000003,993.4892822,68152.96436,49,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
49,50,2007,CA,CCO,VNC,ROADSIDE,00000000,2007-04-30,2007-04-30,9,"VTACO prob suppress.  NPS map ground GPS, in threat zone, accuracy 10m",0,0.320583999,1,1,00000001,196.3234165,1297.357354,50,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
50,51,2007,CA,CCO,VNC,DEER RIDGE,00000239,2007-04-01,2007-04-01,9,"By NPS LE (ground GPS?), presumed accuracy 30m. cause unkn, presumed human",0.3,0.308961987,7,1,00000239,125.5071618,1250.323002,51,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
51,52,2007,CA,CCO,LAC,TRIUNFO,00000313,2007-05-09,2007-05-09,9,"NPS from unkn source. Presumed accuracy 30m, cause unkn, presumed human",0.2,0.308981001,8,1,00000313,125.5111175,1250.401525,52,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
52,53,2007,CA,CCO,ORC,241 (HAYSTACK),00000000,2007-05-26,,10, ,0,0.238220006,0,1,00000000,533.4230363,964.0428842,53,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
53,54,2007,CA,CCO,ORC,PIONEER,00000000,2007-05-26,,8, ,0,0.338818014,0,1,00034237,192.416167,1371.148029,54,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
54,55,2007,CA,CCO,ORC,FREEMONT/IRVINE LAKE,00000000,2007-06-22,,16, ,0,9.488759995,0,1,00039619,1121.618341,38399.66525,55,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
55,56,2007,CA,CCO,ORC,ANTONIO,00000000,2007-06-25,,11, ,0,0.879535973,0,1,07040974,238.5724713,3559.355266,56,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
56,57,2007,CA,CCO,ORC,FREEWAY INCIDENT,00000000,2007-09-18,,8, ,0,2.454629898,0,1,00060896,763.7087994,9933.517481,57,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
57,58,2007,CA,CCO,ORC,CROWN VALLEY,00000000,2007-07-13,,8, ,0,22.87269974,0,1,07045332,1886.90016,92562.39319,58,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
58,59,2007,CA,CCO,ORC,261 INCIDENT,00000000,2007-07-27,,10, ,0,89.76789856,0,1,07048570,2815.55182,363277.9636,59,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
59,60,2007,CA,CDF,RRU,ROCA,00091948,2007-10-21,2007-10-21,11, ,256,270.0270081,7,1,00000000,5652.827771,1092758.519,60,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
60,61,2007,CA,CCO,SBC,CEMETERY,00006785,2007-08-20,2007-08-23,8,Children playing with fire,490,501.57901,7,1,00006785,7608.322311,2029816.898,61,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
61,62,2007,CA,CCO,SBC,MARIPOSA,00007295,2007-09-03,2007-09-04,11, ,187,188.2550049,7,1,00007295,4578.864001,761839.418,62,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
62,63,2007,CA,CCO,SBC,SEDGWICK,00008758,2007-10-21,2007-10-23,11,CA-LPF-001783,710,808.8289795,7,1,00008758,8061.132352,3273215.654,63,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
63,64,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,2007-08-14,2007-08-14,14,"perim = 5ac circle, by NPS, from oblique air photo. Cause unknown",0,4.961969852,5,1,00000003,502.5446193,20080.37719,64,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
64,65,2007,CA,CCO,LAC,AGOURA,00000420,2007-06-21,2007-06-21,9,"NPS by ground GPS. Accuracy 20m. cause = ukn, presumed human",0.8,0.808400989,1,1,00000420,324.5918197,3271.484528,65,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
65,66,2007,CA,CCO,LAC,KANAN,00000457,2007-07-03,2007-07-03,2,NPS by ground GPS. Accuracy 20m. presumed cause = weed abatement,0.5,0.51394397,1,1,00000457,202.5249445,2079.857011,66,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
66,67,2007,CA,CCO,LAC,FLORES,00000535,2007-08-05,2007-08-05,10,"NPS by ground GPS. Cause = vehicle fire, accuracy 10m",0.1,0.093504302,1,1,00000535,69.04504431,378.3984395,67,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
67,68,2007,CA,CCO,LAC,AGOURA 2,00000677,2007-10-07,2007-10-07,7,"NPS by ground GPS. arson suspected, accuracy 20m",2,2.014410019,1,1,00000677,320.2726357,8152.037112,68,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
68,69,2007,CA,CCO,LAC,VIRGENES,00000717,2007-11-03,2007-11-03,9,"Cause unkn, presumed human, NPS by driveby recon, presumed accuracy 90m",0.1,0.016780499,7,1,00000717,29.24998292,67.90816499,69,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
69,70,2007,CA,LRA,RRU,RIVER,00037425,2007-04-28,2007-04-28,14, ,488,158.0420074,7,1,00000000,5723.411747,639571.6775,70,0,2007,RIVER DAY ASSTMT RVCTAC1, ,Riverside, , , ,4/28/2007,4/29/2007,0,448,448,B,Unidentified,0, , , , , , , , ,0,0,0,0
70,71,2007,CA,CDF,RRU,ROSA,00092560,2007-10-22,2007-10-22,14, ,200,409.6350098,7,1,00000000,8714.260275,1657732.279,71,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
71,72,2007,CA,CCO,ORC,LAGUNA CANYON,00000000,2007-03-08,2007-03-08,3, ,0,2.842570066,8,1,00000000,585.3848359,11503.48676,72,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
72,73,2007,CA,CCO,ORC,241 INCIDENT,00000000,2007-03-11,2007-03-13,7, ,0,1618.079956,7,1,07016557,17664.21662,6548134.437,73,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
73,74,2007,CA,CCO,ORC, ,00000000,2007-01-07,2007-01-07,8, ,0,14.80340004,8,1,00000000,1667.956919,59907.0652,74,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
74,75,2007,CA,CCO,ORC,ROSE,00000000,2007-04-12,2007-04-12,11, ,2.5,8.335960388,8,1,00024073,1221.367773,33734.4151,75,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
75,76,2007,CA,CDF,AEU,BAYNE,00011527,2007-07-01,2007-07-01,7, ,126,125.9609985,1,1,00000000,3807.512538,509744.361,76,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
76,77,2007,CA,CDF,AEU,PLACERVILLE,00010561,2007-06-18,2007-06-18,14, ,1.2,0.98178798,6,1,00000000,242.142277,3973.155813,77,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
77,78,2007,CA,DOD,MCP,AMMO,00000000,2007-10-23,2007-11-01,14, ,21084,21493.90039,8,1,00001111,55925.99447,86982761.42,78,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
78,79,2007,CA,CDF,BDU,RED STAR,00000287,2007-01-07,2007-01-07,14,CAL FIRE Wildland Contract area.,209,208.7140045,1,1,00000000,7933.457964,844637.3925,79,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
79,80,2007,CA,USF,KNF,BACK,00000034,2007-07-06,2007-07-14,1,Part of the China-Back Complex,28,28.2098999,8,1,00000034,2520.289032,114161.5872,80,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
80,81,2007,CA,USF,KNF,CHINA,00000043,2007-07-10,2007-08-18,1,Part of the China-Back Complex,2906,2939.360107,7,1,00000043,19665.1734,11895181.09,81,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
81,82,2007,CA,USF,KNF,SKY,00000033,2007-07-10,2007-07-15,1, ,22,21.53660011,6,1,00000033,1168.999098,87155.61171,82,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
82,83,2007,CA,USF,BDF,BUTLER,00000138,2007-09-01,2007-09-05,1, ,85,87.50260162,5,1,00000138,2332.154231,354110.3585,83,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
83,84,2007,CA,USF,KNF,DOGWOOD,00000068,2007-08-29,2007-09-04,1, ,12,12.92590046,6,1,00000068,1065.064215,52309.33114,84,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
84,85,2007,CA,USF,BDF,ELLIOT,00000140,2007-09-01,2007-09-03,1, ,15,18.19050026,6,1,00000140,1396.650672,73614.2865,85,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
85,86,2007,CA,USF,BDF,DEVORE,00000095,2007-08-04,2007-08-04,2, ,10,14.00030041,6,1,00000095,965.9515089,56657.36171,86,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
86,87,2007,CA,USF,BDF,SAND,00000093,2007-08-02,2007-08-05,5, ,100,108.1790009,6,1,00000093,3267.953615,437783.9372,87,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
87,88,2007,CA,USF,BDF,BLUECUT,00000077,2007-07-13,2007-07-13,2, ,25,24.77840042,8,1,00000077,1447.961647,100274.6971,88,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
88,89,2007,CA,USF,MDF,ROCK BSFMU A6,00000022,2007-07-06,2007-07-25,1, ,268,267.2749939,1,1,00000022,6268.033635,1081624.327,89,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
89,90,2007,CA,USF,INF,SAGE,00000015,2007-07-06,2007-07-11,1,Part of the Inyo Complex,6460,6462.620117,2,1,00000015,38003.22653,26153295.79,90,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
90,91,2007,CA,CDF,ORC,SANTIAGO,00000085,2007-10-21,2007-11-08,9, ,28476,28430,3,1,00000085,86612.28719,115052046.2,91,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
91,92,2007,CA,USF,INF,SENTINEL,00000025,2007-07-05,2007-07-14,1, ,13,12.16590023,1,1,00000025,1304.220525,49233.53023,92,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
92,93,2007,CA,USF,INF,SEVEN,00000023,2007-07-06,2007-07-13,1,Part of the Inyo Complex,1633,1643.77002,2,1,00000023,11435.19185,6652096.302,93,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
93,94,2007,CA,USF,BDF,SLIDE,00000167,2007-10-22,2007-11-14,9, ,12759,12769.2002,7,1,00000167,74185.91595,51675311.51,94,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
94,95,2007,CA,CDF,MVU,RICE,00010502,2007-10-07,2007-11-05,9, ,0,9471.849609,3,1,00000000,51738.22478,38331231.94,95,0,2007,RICE, ,San Diego, , , ,10/22/2007,11/5/2007,9472,0,9472,G,Misc,493, , , , , , , , ,0,0,493,0
95,96,2007,CA,BLM,BBD,LARSON,00000557,2007-06-01,2007-06-11,1,Hope this works.  If not let me know and will try again.,1080,1076,2,1,00000557,11686.65271,4354415.038,96,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
96,97,2007,CA,BLM,NOD,PONDEROSA,00006532,2007-09-19,2007-09-12,11,10 of the 15 acres was on BLM land,15,14.64039993,1,1,00006532,1335.683565,59247.61696,97,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
97,98,2007,CA,BLM,NOD,TWIN,00004262,2007-08-31,2007-08-31,1, ,30.32,30.30830002,1,1,00004262,2055.62525,122653.5196,98,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
98,99,2007,CA,BLM,BBD,WALKER,00000622,,2007-04-06,1, ,793.3,794.1240234,1,1,00000622,11111.08914,3213705.87,99,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
99,100,2007,CA,BLM,NOD,LAKE,00006277,2007-09-03,,9, ,0,12.55739975,0,1,00006277,1027.687959,50818.15594,100,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
100,101,2007,CA,BLM,BBD,BROWN,00001504,2007-07-20,2007-06-23,9, ,84.7,1430.319946,1,1,00001504,16089.60509,5788288.833,101,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
101,102,2007,CA,BLM,BBD,BODFISH,00001379,2007-06-10,2007-06-11,14, ,213,213.1159973,2,1,00001379,4154.091671,862450.6722,102,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
102,103,2007,CA,BLM,NOD,DANHAUSER,00004229,2007-08-30,2007-08-31,14, ,145,145.1399994,8,1,00004229,6138.25917,587359.7113,103,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
103,104,2007,CA,BLM,BBD,SAN BENITO,00002767,2007-08-18,2007-08-19,14, ,15,16.03660011,8,1,00002767,1531.186704,64897.92618,104,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
104,105,2007,CA,BLM,NOD,SCHOTT,00000285,2007-01-24,2007-01-24,14, ,99,60.56629944,8,1,00000285,2842.135709,245103.2818,105,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
105,106,2007,CA,CDF,BTU,HONEY,00005890,2007-05-22,2007-05-28,11, ,726,726.4039917,2,1,00000000,12290.99732,2939650.872,106,0,2007,HONEY IC TAC 9, ,Butte, , , ,5/22/2007,5/28/2007,726,0,726,T,Misc,0, , , , , , , , ,0,0,0,0
106,107,2007,CA,LRA,BTU,HWY 32,00009279,2007-08-03,2007-08-03,10, ,380,247.5469971,1,1,00000000,4421.870307,1001787.098,107,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
107,108,2007,CA,CDF,BTU,BANGOR,00009467,2007-08-07,2007-08-07,7, ,1057,1057.199951,1,1,00000000,12214.73371,4278345.194,108,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
108,109,2007,CA,CDF,FKU,PANOCHE,002844,2007-03-22,2007-03-23,11, ,300,73.78700256,1,1,00002844,2596.855936,298605.6014,109,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
109,110,2007,CA,CDF,FKU,TAR,00008730,2007-08-10,2007-08-19,14, ,5670,5671.029785,2,1,00008730,24980.06043,22949836.58,110,0,2007,TAR, ,Fresno-Kings, , , ,8/10/2007,8/19/2007,5644,0,5644,W,Arson,0, , , , , , , , ,0,0,0,0
110,111,2007,CA,USF,STF,BOURLAND, ,2007-10-30,,1,20090305,28,29.35810089,6,2,00000090,1848.910202,118807.8859,111,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
111,112,2007,CA,USF,SNF,MONO,00000004,2007-04-05,2007-05-25,1, ,98,98.08350372,2,1,00000004,5165.600886,396929.6959,112,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
112,113,2007,CA,USF,PNF,MOONLIGHT,00000098,2007-09-03,2007-09-25,2, ,64995,64960,7,1,00000098,82138.26236,262883613.9,113,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
113,114,2007,CA,USF,CNF,MCCOY,00000086,2007-10-21,2007-10-24,9, ,353,353.1390076,1,1,00000086,7933.195023,1429103.991,114,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
114,115,2007,CA,CDF,LAC,NORTH,00000129,2007-09-02,2007-09-02,1, ,2200,2122.340088,8,1,00000129,15780.58796,8588815.778,115,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
115,116,2007,CA,USF,INF,OAK,00000022,2007-07-06,2007-07-13,1,Part of the Inyo Complex,12051,27062.90039,2,1,00000022,83818.98947,109519543.4,116,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
116,117,2007,CA,USF,INF,OHAREL,00000052,2007-10-29,2007-12-18,1, CONT_DATE is the Fire Out Date from NIFMID,560,596.9160156,1,2,00000052,9833.013521,2415632.98,117,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
117,118,2007,CA,USF,CNF,PINE,00000073,2007-09-12,2007-10-02,4, ,2170,2111.77002,7,1,00000073,17108.23342,8546022.398,118,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
118,119,2007,CA,USF,SRF,PIONEER,00000017,2007-07-11,2007-07-13,1, ,25,25.06349945,7,1,00000017,1503.191305,101428.3996,119,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
119,120,2007,CA,CDF,MVU,POOMACHA,00010643,2007-10-23,2007-12-01,9, ,49390,49411,7,1,00000087,119199.7247,199959093.2,120,0,2007,POOMACHA, ,San Diego, , , ,10/23/2007,11/11/2007,49410,0,49410,B,Structure,229, , , , , , , , ,0,0,229,0
120,121,2007,CA,USF,MDF,RATTLESNAKE,00000038,2007-07-10,2007-07-15,1, ,14,14.43089962,1,1,00000038,1190.387236,58399.91799,121,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
121,122,2007,CA,USF,SQF,RICHBAR,00000066,2007-10-23,2007-10-23,9, ,13,13.43260002,6,1,00000066,926.1922271,54359.78211,122,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
122,123,2007,CA,USF,SQF,RIVER,00000036,2007-08-01,2007-08-01,2, ,150,149.8869934,6,1,00000036,3220.092817,606570.0776,123,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
